route,origin,dest,n_flights,avg_arr_delay,avg_dep_delay,pct_arr_del15
LGA-MSN,LGA,MSN,55,-3.9272727272727272,6.072727272727272,0.18181818181818182
LGA-MSP,LGA,MSP,383,-7.8877284595300265,9.655352480417754,0.08616187989556136
LGA-MSY,LGA,MSY,285,3.126315789473684,17.059649122807016,0.24912280701754386
LGA-MYR,LGA,MYR,133,-1.3157894736842106,8.842105263157896,0.16541353383458646
LGA-OKC,LGA,OKC,152,0.039473684210526314,11.651315789473685,0.23026315789473684
LGA-OMA,LGA,OMA,234,-9.632478632478632,3.08974358974359,0.13675213675213677
LGA-ORD,LGA,ORD,1540,-0.9675324675324676,11.128571428571428,0.15844155844155844
LGA-ORF,LGA,ORF,246,-9.90650406504065,2.7398373983739837,0.11788617886178862
LGA-ORH,LGA,ORH,41,-5.170731707317073,0.21951219512195122,0.1951219512195122
LGA-PBI,LGA,PBI,576,7.223958333333333,13.23611111111111,0.2586805555555556
LGA-PHL,LGA,PHL,99,-6.808080808080808,2.909090909090909,0.1111111111111111
LGA-PHX,LGA,PHX,3,-0.6666666666666666,24.666666666666668,0.3333333333333333
LGA-PIT,LGA,PIT,491,-4.378818737270875,6.002036659877801,0.1446028513238289
LGA-PNS,LGA,PNS,58,-8.517241379310345,10.60344827586207,0.1724137931034483
LGA-PVD,LGA,PVD,99,-6.6767676767676765,6.898989898989899,0.10101010101010101
LGA-PWM,LGA,PWM,158,-2.221518987341772,4.930379746835443,0.12658227848101267
LGA-RDU,LGA,RDU,592,0.0472972972972973,9.054054054054054,0.17229729729729729
LGA-RIC,LGA,RIC,295,-0.3728813559322034,6.559322033898305,0.17288135593220338
LGA-ROA,LGA,ROA,93,-8.46236559139785,6.043010752688172,0.16129032258064516
LGA-ROC,LGA,ROC,144,-0.3402777777777778,8.70138888888889,0.1875
LGA-RSW,LGA,RSW,194,8.221649484536082,11.654639175257731,0.2268041237113402
LGA-SAV,LGA,SAV,160,-4.03125,6.98125,0.14375
LGA-SDF,LGA,SDF,243,-9.292181069958847,3.8724279835390947,0.12757201646090535
LGA-SLC,LGA,SLC,8,-33.75,-3.875,0.0
LGA-SRQ,LGA,SRQ,178,7.904494382022472,21.280898876404493,0.19662921348314608
LGA-STL,LGA,STL,584,-9.222602739726028,7.751712328767123,0.14897260273972604
LGA-SYR,LGA,SYR,147,-3.3877551020408165,6.462585034013605,0.12244897959183673
LGA-TPA,LGA,TPA,452,3.232300884955752,12.484513274336283,0.22123893805309736
LGA-TUL,LGA,TUL,51,-13.647058823529411,1.7450980392156863,0.17647058823529413
LGA-TYS,LGA,TYS,189,-5.01058201058201,6.455026455026455,0.164021164021164
LGA-XNA,LGA,XNA,102,-15.245098039215685,1.3333333333333333,0.09803921568627451
LGB-ABQ,LGB,ABQ,52,0.17307692307692307,7.461538461538462,0.11538461538461539
LGB-AUS,LGB,AUS,104,-1.4807692307692308,1.6346153846153846,0.11538461538461539
LGB-BNA,LGB,BNA,59,1.694915254237288,8.610169491525424,0.15254237288135594
LGB-BOI,LGB,BOI,7,-11.571428571428571,3.2857142857142856,0.0
LGB-COS,LGB,COS,51,4.2745098039215685,10.019607843137255,0.17647058823529413
LGB-DAL,LGB,DAL,104,2.5384615384615383,8.10576923076923,0.18269230769230768
LGB-DEN,LGB,DEN,183,-0.4262295081967213,8.765027322404372,0.15300546448087432
LGB-ELP,LGB,ELP,52,1.4615384615384615,7.673076923076923,0.21153846153846154
LGB-HNL,LGB,HNL,119,17.41176470588235,8.15126050420168,0.46218487394957986
LGB-HOU,LGB,HOU,105,4.276190476190476,10.2,0.1523809523809524
LGB-LAS,LGB,LAS,374,6.304812834224599,11.355614973262032,0.21122994652406418
LGB-MCI,LGB,MCI,52,6.961538461538462,14.634615384615385,0.25
LGB-MDW,LGB,MDW,98,-9.724489795918368,6.561224489795919,0.09183673469387756
